player_id,season,season_type,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr_x,special_teams_tds,fantasy_points,fantasy_points_ppr,games,tgt_sh,ay_sh,yac_sh,wopr_y,ry_sh,rtd_sh,rfd_sh,rtdfd_sh,dom,w8dom,yptmpa,ppr_sh
00-0030578,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,50,181.0,0,1.0,0.0,9.0,-7.982268733801776,0,9,12,38.0,1,0.0,0.0,10.0,37.0,2.0,-4.695393458852777,0,-0.21666666666666673,0.48411272164368135,0.04466016106900199,0.7574311952138235,0.0,27.900000000000002,36.900000000000006,12,0.031746031746031744,0.0031746031746031746,0.028527370855821126,0.05015873015873015,0.013328656611715188,0.07692307692307693,0.014285714285714285,0.0196078431372549,0.04512586676739606,0.026047540673987537,0.10052910052910052,0.038661414022882534
00-0030578,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,32,135.0,0,1.0,1.0,7.0,-7.84534724344177,0,12,14,80.0,1,0.0,0.0,42.0,56.0,5.0,-3.486692914913874,0,7.207422969187675,0.46612090866123124,0.21129763922294104,0.8470897104479056,0.0,25.500000000000004,37.5,13,0.035897435897435895,0.014428031604259704,0.042682926829268296,0.06538857912956161,0.02888086642599278,0.0625,0.04132231404958678,0.043795620437956206,0.04569043321299639,0.03560469314079423,0.20512820512820512,0.03802088614011964
00-0030663,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,3,14.0,0,0.0,0.0,18.0,3.0,0.0,-0.5363106988370419,0,1.9166666666666667,0.09307359307359307,0.0754026923974788,0.19239227428862476,0.0,1.4,3.4,2,0.04477611940298507,0.03711340206185567,0.01098901098901099,0.09685490075396215,0.022617124394184167,0.0,0.0,0.0,0.011308562197092083,0.018093699515347336,0.208955223880597,0.01724487725705011
00-0030874,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,11,43.0,0,0.0,0.0,1.0,-1.9082171723712236,0,2,2,12.0,0,0.0,0.0,1.0,11.0,0.0,-0.06445121543947607,0,8.0,0.054093567251461985,0.0026109660574412533,0.08296802711740185,0.0,5.5,7.5,3,0.017857142857142856,0.001081081081081081,0.047619047619047616,0.027650579150579148,0.02023608768971332,0.0,0.0,0.0,0.01011804384485666,0.016188870151770656,0.10714285714285714,0.03510907218425241
00-0030968,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,3,3,33.0,0,0.0,0.0,18.0,15.0,1.0,0.8641505975974724,0,3.723684210526316,0.11979405034324943,0.0582118554387939,0.22043937432202987,0.0,3.3000000000000003,6.300000000000001,3,0.03571428571428571,0.02616279069767442,0.052083333333333336,0.0745016611295681,0.04291287386215865,0.0,0.027777777777777776,0.02631578947368421,0.021456436931079324,0.03433029908972692,0.39285714285714285,0.025335799887396444
00-0031235,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,35,64,565.0,3,1.0,1.0,888.0,155.0,27.0,21.68043598897827,0,18.474923255075332,2.201955246966555,3.4129190690042077,5.691976218752778,0.0,72.5,107.50000000000001,14,0.15384615384615385,0.24666666666666667,0.09705698184095178,0.42810256410256414,0.16880788766059157,0.125,0.17307692307692307,0.16666666666666666,0.14690394383029579,0.16004631012847326,1.3581730769230769,0.08117005693230041
00-0031235,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,9,19,55.0,0,0.0,0.0,164.0,14.0,3.0,-11.280472586230427,0,3.818655913978495,0.5929510998585332,0.7532249729476929,1.4166841308511848,0.0,5.5,14.5,8,0.0673758865248227,0.09167132476243711,0.013182674199623353,0.17440088959718375,0.02626552053486151,0.0,0.024793388429752067,0.022058823529411766,0.013132760267430755,0.02101241642788921,0.1950354609929078,0.01920885992104496
00-0031236,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,5,35.0,0,0.0,0.0,1.0,1.7098924642195925,0,54,81,657.0,8,1.0,0.0,1069.0,125.0,38.0,34.77321821005462,1,11.45541476741169,2.288525463451934,3.729938221258292,6.043744950058706,0.0,119.2,173.2,16,0.140625,0.23098530682800344,0.06641870350690754,0.3957257454624028,0.14914869466515324,0.23529411764705882,0.1784037558685446,0.1862348178137652,0.19222140615610603,0.16637777926153435,1.140625,0.10782543734047188
00-0031236,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,3,-3.0,0,0.0,0.0,0.0,-2.8204676375025883,0,26,54,259.0,3,0.0,0.0,634.0,55.0,19.0,-11.122766286566897,0,5.751777715446384,1.657721592430076,2.4672794536240956,4.213678006181981,0.0,43.6,69.6,10,0.15606936416184972,0.2378986866791745,0.046848381601362864,0.4244229955861142,0.11002548853016143,0.21428571428571427,0.1743119266055046,0.17886178861788618,0.16215560140793786,0.13087753368127203,0.7485549132947977,0.08578189706172351
00-0031237,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,-2.0,0,0.0,0.0,0.0,-2.675528105988633,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.2,-0.2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001710278775440397
00-0031260,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,2.0,0,0.0,0.0,1.0,0.5107277729548514,0,55,78,496.0,4,2.0,2.0,471.0,229.0,21.0,-5.891877230034597,1,15.558189818944028,2.101869394972843,1.89738512322075,4.48097367871379,0.0,71.8,126.8,16,0.128500823723229,0.10324419114423498,0.11148977604673807,0.27534658850023147,0.12387612387612387,0.16666666666666666,0.11538461538461539,0.12135922330097088,0.14527139527139526,0.13243423243423244,0.8171334431630972,0.09193335556747821
00-0031280,2023,REG,375,548,3878.0,25,8.0,31.0,218.0,5,2,4280.0,1696.0,185.0,25.91905731362155,2,16.60523925953741,1.9716220940066789,32,40.0,0,2.0,1.0,4.0,-20.27587383863353,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,241.12,241.12,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15908161245629082
00-0031280,2024,REG,189,279,2145.0,15,5.0,8.0,48.0,2,0,2178.0,1087.0,93.0,48.41037511315902,1,10.92704579766883,1.3298792139845894,17,71.0,1,1.0,0.0,4.0,-1.0944499316974543,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,150.9,150.9,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17566938300349244
00-0031288,2023,REG,4,5,19.0,0,0.0,1.0,9.0,0,0,-8.0,20.0,0.0,-5.251072044600733,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.76,0.76,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038696537678207733
00-0031299,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0,0.0,0.0,16.0,0.0,0.0,-0.5819352744147182,0,0.0,0.034482758620689655,0.045454545454545456,0.0835423197492163,0.0,0.0,0.0,1,0.03225806451612903,0.04177545691906005,0.0,0.08180746230944158,0.0,,0.0,0.0,,,0.0,0.0
00-0031345,2023,REG,110,169,1205.0,7,9.0,14.0,101.0,0,0,1364.0,468.0,60.0,-19.161635413862108,1,5.848699342114885,0.4281019083343922,20,39.0,0,1.0,0.0,6.0,-2.7111202365194913,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,64.1,64.1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12755203565885304
00-0031345,2024,REG,27,41,334.0,2,1.0,3.0,15.0,0,0,221.0,232.0,16.0,3.024632184118037,0,1.51131221719457,0.0357131548142017,2,5.0,0,0.0,0.0,0.0,-1.9885797605384141,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,19.86,19.86,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19828274760383385
00-0031357,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0,0.0,0.0,7.0,0.0,0.0,-2.9773164816433564,0,0.0,0.020833333333333332,0.02356902356902357,0.0477483164983165,0.0,0.0,0.0,1,0.02,0.023255813953488372,0.0,0.048604651162790696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0031376,2023,REG,1,1,4.0,1,0.0,0.0,0.0,0,0,-3.0,7.0,1.0,1.1053474548389204,0,0.0,0.0,21,60.0,1,0.0,0.0,7.0,-0.017922752728737112,0,25,32,192.0,4,0.0,0.0,8.0,219.0,10.0,7.182948330042297,0,15.2,0.8647891639270949,0.06322851776705604,1.3414437083275816,0.0,59.36,84.36,12,0.06896551724137931,0.00253324889170361,0.11742627345844504,0.10547487497543186,0.05944272445820433,0.17391304347826086,0.06289308176100629,0.07692307692307693,0.1166778839682326,0.08233678826221563,0.41379310344827586,0.07655867138578817
00-0031381,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,103,175,1144.0,8,0.0,0.0,1896.0,336.0,59.0,13.48143869957893,0,14.137004756266109,5.528750209490108,7.609418523979678,13.619718281020937,0.0,162.4,265.40000000000003,17,0.3141831238779174,0.4428871758934828,0.2085661080074488,0.8255844265316624,0.3120567375886525,0.4,0.3241758241758242,0.3316831683168317,0.35602836879432626,0.32964539007092203,2.0538599640933572,0.21387013070736702
00-0031381,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,85,141,1063.0,8,0.0,0.0,1172.0,473.0,49.0,19.679024739002404,1,17.303081731949973,4.138298151972922,5.099001598169743,9.776748346678204,0.0,156.3,241.29999999999998,14,0.28600405679513186,0.3600614439324117,0.25416442772702846,0.7170552403386272,0.3106370543541788,0.32,0.28654970760233917,0.29081632653061223,0.3153185271770894,0.3125096434833431,2.156186612576065,0.19889876193145284
00-0031408,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,79,136,1255.0,13,0.0,0.0,1906.0,322.0,54.0,55.03550365635298,0,12.01056165550079,4.2822851085261755,6.873293172070753,11.23473288323879,0.0,203.5,282.5,17,0.23943661971830985,0.3917780061664954,0.16709911779968864,0.6725773345106612,0.31033630069238377,0.4642857142857143,0.2872340425531915,0.3101851851851852,0.387311007489049,0.3411261834110499,2.209507042253521,0.20450860022007294
00-0031408,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,74,110,1004.0,11,0.0,0.0,1274.0,226.0,53.0,38.52560734764584,0,11.184818260493808,3.505910757082396,5.6358715472145855,9.203976218673803,0.0,166.4,240.4,14,0.2386117136659436,0.3852434230420321,0.1103515625,0.6661123089325411,0.2601710287639285,0.3142857142857143,0.2760416666666667,0.28193832599118945,0.2872283715248214,0.27099396586828567,2.177874186550976,0.1606672637108524
00-0031428,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,34,49,280.0,0,0.0,0.0,370.0,68.0,9.0,-4.572062466759873,0,11.237670454700988,1.644674646828187,1.6075721237440768,3.592312456863134,0.0,28.0,62.0,15,0.10675381263616558,0.10586552217453506,0.04409857328145266,0.24482313669387643,0.09268454154253558,0.0,0.0661764705882353,0.06040268456375839,0.04634227077126779,0.07414763323402847,0.6100217864923747,0.05937332414004443
00-0031428,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,3,7,30.0,0,0.0,0.0,51.0,4.0,3.0,1.337494010900049,0,2.7416267942583734,0.2559302704463995,0.34067428899501184,0.6223674079661075,0.0,3.0,6.0,6,0.03608247422680412,0.04235880398671096,0.00398406374501992,0.08801075452957495,0.016492578339747113,0.0,0.03125,0.02586206896551724,0.008246289169873557,0.013194062671797692,0.15463917525773196,0.007910766553279013
00-0031484,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,4,16.0,0,0.0,0.0,12.0,10.0,1.0,0.0510975641082041,0,5.333333333333334,0.14617662031455136,0.02743411804480507,0.23846881310319057,0.0,1.6,3.6,4,0.03418803418803419,0.01485148514851485,0.02304147465437788,0.06316323940086317,0.019583843329253364,0.0,0.02631578947368421,0.022222222222222223,0.009791921664626682,0.015667074663402693,0.13675213675213677,0.01201281366791244
00-0031484,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,3,4,30.0,1,0.0,0.0,15.0,19.0,2.0,2.54974747763481,0,10.714285714285715,0.14665739665739666,0.08011194705150505,0.2760644579221485,0.0,9.0,12.0,4,0.034482758620689655,0.01847290640394089,0.045563549160671464,0.0665024630541872,0.03389830508474576,0.14285714285714285,0.058823529411764705,0.07317073170731707,0.0883777239709443,0.05569007263922518,0.25862068965517243,0.03498542274052478
00-0031503,2023,REG,25,47,264.0,2,3.0,2.0,13.0,0,0,610.0,85.0,10.0,-9.789019574831215,0,1.9229083132852178,-0.07833685762309125,5,-6.0,0,0.0,0.0,0.0,-4.470470019150525,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,11.959999999999999,11.959999999999999,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02669047087703637
00-0031503,2024,REG,181,296,2121.0,13,12.0,24.0,130.0,5,2,2640.0,765.0,103.0,-26.844956939174565,4,6.205245238957251,0.6874011571163273,25,83.0,1,0.0,0.0,17.0,16.702675447857473,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,131.14,131.14,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1393120445322625
00-0031544,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,72,128,1250.0,5,2.0,1.0,1834.0,271.0,50.0,45.991484781054254,1,10.163866300468868,3.550554291990126,6.1569395693627,9.635689136539078,0.0,155.0,227.0,15,0.22495606326889278,0.37520458265139117,0.16990595611285267,0.6375977610244521,0.35350678733031676,0.2631578947368421,0.32051282051282054,0.3142857142857143,0.3083323410335794,0.33543700881162186,2.196836555360281,0.18536059576691927
00-0031544,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,44,85,547.0,4,0.0,0.0,1161.0,111.0,24.0,6.906823084573158,0,8.483874416281513,2.690523731874312,4.356081451842356,7.085042614101117,0.0,78.7,122.7,13,0.20286396181384247,0.34389810426540285,0.07189119170984457,0.579414426133086,0.19514805565465573,0.21052631578947367,0.19047619047619047,0.19310344827586207,0.20283718572206472,0.19822370768161932,1.305489260143198,0.11242234886661413
00-0031547,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,33,55,394.0,0,0.0,0.0,640.0,126.0,17.0,1.0191893047730458,0,10.923386128279743,1.8317888482793934,2.7372760377035372,4.663776498811566,0.0,39.4,72.4,13,0.13613861386138615,0.21354688021354687,0.10007942811755362,0.3750454249629167,0.1627426683188765,0.0,0.16666666666666666,0.15315315315315314,0.08137133415943824,0.13019413465510118,0.9752475247524752,0.0885908668200284
00-0031549,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,35,45,381.0,4,1.0,0.0,418.0,141.0,19.0,17.871011294482273,0,19.145543084840618,1.5331592258541806,1.7218273722205222,3.5050179993356365,0.0,62.1,97.1,16,0.09533898305084745,0.10484073238023577,0.08089500860585198,0.2268810604804598,0.10264008620689655,0.14814814814814814,0.11046511627906977,0.11557788944723618,0.12539411717752236,0.11174169859514688,0.8072033898305084,0.06606430894419572
00-0031549,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,14,29,231.0,2,0.0,0.0,387.0,85.0,10.0,7.0902632428853565,0,16.137290401110278,1.0569629078597358,1.6359130383518186,2.730583488635877,0.0,35.1,49.1,13,0.07571801566579635,0.11981424148606812,0.04885057471264368,0.20942841668754902,0.06786133960047004,0.0625,0.062111801242236024,0.06217616580310881,0.06518066980023501,0.06678907168037604,0.6031331592689295,0.036178490376963655
00-0031585,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,9,12,110.0,1,1.0,0.0,62.0,51.0,6.0,8.236088730598567,0,11.366666666666667,0.3439693343292414,0.2044971468441183,0.659102004284745,0.0,17.0,26.0,9,0.037267080745341616,0.022174535050071532,0.050595238095238096,0.07364024915806965,0.04862953138815208,0.1,0.05555555555555555,0.059322033898305086,0.07431476569407604,0.05890362511052167,0.3416149068322981,0.03699593044765076
00-0031585,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,6,10,40.0,1,0.0,0.0,33.0,16.0,2.0,-8.00059991175834,0,6.246753246753247,0.36833074333074334,0.16461048559768987,0.6677234549144979,0.0,10.0,16.0,6,0.05649717514124294,0.023554603854389723,0.025236593059936908,0.10358944579537618,0.028208744710860368,0.09090909090909091,0.03076923076923077,0.039473684210526314,0.05955891780997564,0.04074881395050648,0.22598870056497175,0.031090902024794993
00-0031588,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,5.0,0,0.0,0.0,1.0,0.8734940083231777,0,107,160,1183.0,8,2.0,1.0,1658.0,399.0,58.0,38.23109516930596,1,15.142222466326558,5.111883488872405,5.77208199972532,11.708282633116331,0.0,166.8,273.8,17,0.2763385146804836,0.330147351652728,0.20223010643689812,0.6786256533429078,0.2747329307942406,0.27586206896551724,0.2914572864321608,0.2894736842105263,0.27529749987987895,0.27495875842849593,2.0431778929188256,0.17144216801082002
00-0031588,2024,REG,1,1,13.0,0,0.0,0.0,0.0,0,0,-4.0,17.0,1.0,2.762919135740958,0,0.0,0.0,3,8.0,1,0.0,0.0,1.0,0.6301916954689659,0,47,64,496.0,3,0.0,0.0,556.0,185.0,31.0,18.081069017473652,0,9.639518074947317,1.9526569063590702,2.3482620631457003,4.572768803740595,0.0,74.92,121.92,8,0.22857142857142856,0.270823185582075,0.19494204425711276,0.5595156913228029,0.24313725490196078,0.2727272727272727,0.2897196261682243,0.288135593220339,0.25793226381461676,0.24905525846702317,1.7714285714285714,0.17179089756235028
00-0031595,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,7,9.0,0,0.0,0.0,4.0,-4.633036294020712,1,3,3,8.0,0,0.0,0.0,2.0,6.0,2.0,0.5167685634223744,0,2.666666666666667,0.0931547619047619,0.011147338362528236,0.14753527971091263,0.0,3.7,6.7,8,0.012295081967213115,0.0011210762331838565,0.006622516556291391,0.019339483937366758,0.004944375772558714,0.0,0.030303030303030304,0.025,0.002472187886279357,0.003955500618046971,0.03278688524590164,0.010639649367973068
00-0031595,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,7,8.0,1,0.0,0.0,3.0,-1.0444718406361062,0,10,10,65.0,1,0.0,0.0,24.0,41.0,3.0,4.411656428244896,0,10.980392156862745,0.29270398461187935,0.08874076787421555,0.5011745144297699,0.0,19.3,29.3,11,0.026246719160104987,0.008698803914461761,0.02744310575635877,0.046329121871726886,0.024546827794561934,0.05,0.025210084033613446,0.02877697841726619,0.03727341389728097,0.029637462235649552,0.17060367454068243,0.030327495549207138
00-0031610,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,52,74,552.0,1,0.0,0.0,592.0,211.0,25.0,15.290661887388168,0,12.219974144267056,2.471923230184043,3.6149005533984058,6.238315232654948,0.0,61.2,113.2,12,0.18974358974358974,0.2137955940772842,0.17642140468227424,0.455651859877212,0.22348178137651822,0.14285714285714285,0.24752475247524752,0.24074074074074073,0.18316946211683055,0.20735685367264317,1.4153846153846155,0.13655006031363087
00-0031687,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,209,1012.0,18,2.0,1.0,59.0,17.179602537857136,0,25,32,175.0,3,2.0,0.0,-20.0,213.0,6.0,-1.2302540645607873,0,4.095218378113115,1.0387514556099748,-0.15526941401025074,1.449438593607787,0.0,242.70000000000002,267.7,15,0.06387225548902195,-0.0053533190578158455,0.10304789550072568,0.09152572798728024,0.04081156716417911,0.1111111111111111,0.029850746268656716,0.039473684210526314,0.0759613391376451,0.05487147595356551,0.34930139720558884,0.17305355157344915
00-0031687,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,85,278.0,2,2.0,2.0,13.0,-30.199422105800323,0,19,23,161.0,0,0.0,0.0,14.0,146.0,10.0,11.992758106391799,0,17.151797385620913,0.6966879031229072,0.06890680574963634,1.0932666187091062,0.0,51.900000000000006,70.9,12,0.05609756097560976,0.005695687550854353,0.09001233045622688,0.08870289150409812,0.05419050824638169,0.0,0.06172839506172839,0.05555555555555555,0.027095254123190846,0.043352406597105354,0.3926829268292683,0.06697904661137039
00-0031690,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,4,9.0,0,0.0,0.0,8.0,12.0,0.0,-1.827133686516776,0,0.0,0.15145347776926724,0.050837538305568995,0.2627664934677992,0.0,0.9000000000000001,2.9000000000000004,4,0.03389830508474576,0.008064516129032258,0.027210884353741496,0.057299070530344456,0.008653846153846154,0.0,0.0,0.0,0.004326923076923077,0.006923076923076924,0.07627118644067797,0.008233957978421351
00-0031763,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,3,18.0,0,0.0,0.0,2.0,4.044256906607188,0,4,7,39.0,0,0.0,0.0,4.0,50.0,0.0,-2.609521462970684,0,0.0,0.2501115988988988,0.02471958224575487,0.3924711059203766,0.0,5.7,9.700000000000001,8,0.029045643153526972,0.002131060202450719,0.07042253521126761,0.04527331289225103,0.02182428651371013,0.0,0.0,0.0,0.010912143256855064,0.017459429210968103,0.16182572614107885,0.016251172765044904
00-0031763,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,9,14,72.0,0,0.0,0.0,155.0,32.0,3.0,-4.037748288712464,0,3.3946252162750463,0.39769316214549477,0.5407664430380048,0.9750762533448455,0.0,7.2,16.2,5,0.08139534883720931,0.10071474983755685,0.08290155440414508,0.20266482312585943,0.08172531214528944,0.0,0.07142857142857142,0.06818181818181818,0.04086265607264472,0.06538024971623156,0.4186046511627907,0.052488335925349926
00-0031800,2023,REG,74,136,890.0,5,4.0,8.0,47.0,0,0,1136.0,508.0,41.0,-1.6432791084098852,0,4.260695290591735,0.13366719763034482,15,124.0,1,1.0,0.0,5.0,10.075049788429169,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17465862178469355
00-0031800,2024,REG,3,5,28.0,0,0.0,3.0,28.0,0,0,32.0,9.0,1.0,-5.95559958711965,0,2.833333333333333,0.0,2,20.0,0,0.0,0.0,1.0,0.4483568174764514,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.12,3.12,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009991033687716151
00-0031868,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,2,0.0,0,0.0,0.0,45.0,0.0,0.0,-6.793155206134543,0,0.0,0.058823529411764705,0.14516129032258066,0.18984819734345348,0.0,0.0,0.0,1,0.05263157894736842,0.11508951406649616,0.0,0.17101897967424956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0031941,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,16,20,159.0,1,0.0,0.0,122.0,80.0,8.0,5.320990374864893,0,3.537566844919786,0.45367806213394446,0.34808336488765174,0.924175448622273,0.0,21.9,37.900000000000006,7,0.06666666666666667,0.06024691358024691,0.06962576153176675,0.14819753086419754,0.07985936715218483,0.07692307692307693,0.08333333333333333,0.08256880733944955,0.07839122203763088,0.07927210910636326,0.53,0.056328399025028245
